,Date,Wards,Temperature
1384,2022-05,Dodda Nekkundi,29.567741935483873
1385,2022-06,Dodda Nekkundi,28.156666666666663
1386,2022-07,Dodda Nekkundi,27.07741935483871
1387,2022-08,Dodda Nekkundi,29.651612903225807
1388,2022-09,Dodda Nekkundi,29.740000000000002
1389,2022-10,Dodda Nekkundi,31.142105263157898
1390,2022-11,Dodda Nekkundi,24.19
1391,2022-12,Dodda Nekkundi,24.967741935483872
1392,2019-01,Doddagollarahatti,29.493548387096773
1393,2019-02,Doddagollarahatti,34.596428571428575
1394,2019-03,Doddagollarahatti,38.87096774193548
1395,2019-04,Doddagollarahatti,38.24333333333333
1396,2019-05,Doddagollarahatti,33.829032258064515
1397,2019-06,Doddagollarahatti,31.12666666666667
1398,2019-07,Doddagollarahatti,31.296774193548387
1399,2019-08,Doddagollarahatti,28.506451612903227
1400,2019-09,Doddagollarahatti,29.833333333333332
1401,2019-10,Doddagollarahatti,27.864516129032257
1402,2019-11,Doddagollarahatti,27.516666666666666
1403,2019-12,Doddagollarahatti,26.083870967741937
1404,2022-01,Doddagollarahatti,27.574193548387097
1405,2022-02,Doddagollarahatti,31.04642857142857
1406,2022-03,Doddagollarahatti,32.303225806451614
1407,2022-04,Doddagollarahatti,34.75
1408,2022-05,Doddagollarahatti,29.151612903225807
1409,2022-06,Doddagollarahatti,28.02333333333333
1410,2022-07,Doddagollarahatti,27.083870967741937
1411,2022-08,Doddagollarahatti,29.4741935483871
1412,2022-09,Doddagollarahatti,29.45
1413,2022-10,Doddagollarahatti,31.063157894736843
1414,2022-11,Doddagollarahatti,24.60666666666667
1415,2022-12,Doddagollarahatti,25.53548387096774
1416,2019-01,Doddakanahalli,28.258064516129032
1417,2019-02,Doddakanahalli,32.46785714285714
1418,2019-03,Doddakanahalli,36.37419354838709
1419,2019-04,Doddakanahalli,36.40333333333333
1420,2019-05,Doddakanahalli,32.38709677419355
1421,2019-06,Doddakanahalli,30.87666666666667
1422,2019-07,Doddakanahalli,30.983870967741936
1423,2019-08,Doddakanahalli,28.445161290322584
1424,2019-09,Doddakanahalli,29.926666666666666
1425,2019-10,Doddakanahalli,27.72258064516129
1426,2019-11,Doddakanahalli,27.69
1427,2019-12,Doddakanahalli,25.46451612903226
1428,2022-01,Doddakanahalli,26.580645161290324
1429,2022-02,Doddakanahalli,29.5
1430,2022-03,Doddakanahalli,31.480645161290322
1431,2022-04,Doddakanahalli,34.52333333333333
1432,2022-05,Doddakanahalli,29.019354838709678
1433,2022-06,Doddakanahalli,28.013333333333332
1434,2022-07,Doddakanahalli,27.029032258064515
1435,2022-08,Doddakanahalli,29.654838709677417
1436,2022-09,Doddakanahalli,29.720000000000002
1437,2022-10,Doddakanahalli,30.94736842105263
1438,2022-11,Doddakanahalli,24.366666666666667
1439,2022-12,Doddakanahalli,25.093548387096774
1440,2019-01,Domlur,28.23548387096774
1441,2019-02,Domlur,32.21071428571428
1442,2019-03,Domlur,36.016129032258064
1443,2019-04,Domlur,36.14
1444,2019-05,Domlur,32.71612903225807
1445,2019-06,Domlur,30.7
1446,2019-07,Domlur,31.06451612903226
1447,2019-08,Domlur,28.54193548387097
1448,2019-09,Domlur,29.99
1449,2019-10,Domlur,28.032258064516128
1450,2019-11,Domlur,27.736666666666668
1451,2019-12,Domlur,26.164516129032258
1452,2022-01,Domlur,27.093548387096774
1453,2022-02,Domlur,30.103571428571428
1454,2022-03,Domlur,31.616129032258065
1455,2022-04,Domlur,34.583333333333336
1456,2022-05,Domlur,29.567741935483873
1457,2022-06,Domlur,28.1
1458,2022-07,Domlur,27.067741935483873
1459,2022-08,Domlur,29.65806451612903
1460,2022-09,Domlur,29.759999999999998
1461,2022-10,Domlur,31.236842105263158
1462,2022-11,Domlur,24.82
1463,2022-12,Domlur,25.758064516129032
1464,2019-01,Dr. Raj Kumar Ward,29.083870967741937
1465,2019-02,Dr. Raj Kumar Ward,33.28214285714286
1466,2019-03,Dr. Raj Kumar Ward,36.92580645161291
1467,2019-04,Dr. Raj Kumar Ward,37.37
1468,2019-05,Dr. Raj Kumar Ward,33.92580645161291
1469,2019-06,Dr. Raj Kumar Ward,30.87666666666667
1470,2019-07,Dr. Raj Kumar Ward,31.200000000000003
1471,2019-08,Dr. Raj Kumar Ward,28.516129032258064
1472,2019-09,Dr. Raj Kumar Ward,30.05333333333333
1473,2019-10,Dr. Raj Kumar Ward,28.306451612903224
1474,2019-11,Dr. Raj Kumar Ward,28.486666666666668
1475,2019-12,Dr. Raj Kumar Ward,26.161290322580644
1476,2022-01,Dr. Raj Kumar Ward,28.200000000000003
1477,2022-02,Dr. Raj Kumar Ward,30.967857142857145
1478,2022-03,Dr. Raj Kumar Ward,32.91612903225806
1479,2022-04,Dr. Raj Kumar Ward,35.11333333333334
1480,2022-05,Dr. Raj Kumar Ward,30.141935483870967
1481,2022-06,Dr. Raj Kumar Ward,28.970000000000002
1482,2022-07,Dr. Raj Kumar Ward,27.12258064516129
1483,2022-08,Dr. Raj Kumar Ward,29.651612903225807
1484,2022-09,Dr. Raj Kumar Ward,29.68
1485,2022-10,Dr. Raj Kumar Ward,31.568421052631578
1486,2022-11,Dr. Raj Kumar Ward,25.066666666666666
1487,2022-12,Dr. Raj Kumar Ward,26.20967741935484
1488,2019-01,Ejipura,28.258064516129032
1489,2019-02,Ejipura,32.29642857142857
1490,2019-03,Ejipura,36.29032258064516
1491,2019-04,Ejipura,36.306666666666665
1492,2019-05,Ejipura,32.67741935483871
1493,2019-06,Ejipura,30.766666666666666
1494,2019-07,Ejipura,31.06451612903226
1495,2019-08,Ejipura,28.54193548387097
1496,2019-09,Ejipura,30.006666666666664
1497,2019-10,Ejipura,27.896774193548385
1498,2019-11,Ejipura,27.763333333333332
1499,2019-12,Ejipura,25.874193548387098
1500,2022-01,Ejipura,27.103225806451615
1501,2022-02,Ejipura,30.07857142857143
1502,2022-03,Ejipura,31.548387096774192
1503,2022-04,Ejipura,34.67333333333333
1504,2022-05,Ejipura,29.4741935483871
1505,2022-06,Ejipura,28.103333333333335
1506,2022-07,Ejipura,26.983870967741936
1507,2022-08,Ejipura,29.606451612903225
1508,2022-09,Ejipura,29.603333333333335
1509,2022-10,Ejipura,31.247368421052634
1510,2022-11,Ejipura,24.476666666666667
1511,2022-12,Ejipura,25.538709677419355
1512,2019-01,Gali Anjenaya Temple ward,29.177419354838708
1513,2019-02,Gali Anjenaya Temple ward,33.575
1514,2019-03,Gali Anjenaya Temple ward,37.599999999999994
1515,2019-04,Gali Anjenaya Temple ward,37.336666666666666
1516,2019-05,Gali Anjenaya Temple ward,33.76451612903226
1517,2019-06,Gali Anjenaya Temple ward,30.85
1518,2019-07,Gali Anjenaya Temple ward,31.15806451612903
1519,2019-08,Gali Anjenaya Temple ward,28.54193548387097
1520,2019-09,Gali Anjenaya Temple ward,30.019999999999996
1521,2019-10,Gali Anjenaya Temple ward,28.403225806451612
1522,2019-11,Gali Anjenaya Temple ward,28.10666666666667
1523,2019-12,Gali Anjenaya Temple ward,26.361290322580647
1524,2022-01,Gali Anjenaya Temple ward,27.903225806451612
1525,2022-02,Gali Anjenaya Temple ward,31.182142857142857
1526,2022-03,Gali Anjenaya Temple ward,32.55483870967742
1527,2022-04,Gali Anjenaya Temple ward,34.96333333333334
1528,2022-05,Gali Anjenaya Temple ward,29.919354838709676
1529,2022-06,Gali Anjenaya Temple ward,28.806666666666665
1530,2022-07,Gali Anjenaya Temple ward,27.112903225806452
1531,2022-08,Gali Anjenaya Temple ward,29.69677419354839
1532,2022-09,Gali Anjenaya Temple ward,29.726666666666667
1533,2022-10,Gali Anjenaya Temple ward,31.473684210526315
1534,2022-11,Gali Anjenaya Temple ward,25.236666666666668
1535,2022-12,Gali Anjenaya Temple ward,26.31935483870968
1536,2019-01,Gandhinagar,28.92258064516129
1537,2019-02,Gandhinagar,33.0
1538,2019-03,Gandhinagar,36.52258064516129
1539,2019-04,Gandhinagar,36.973333333333336
1540,2019-05,Gandhinagar,33.596774193548384
1541,2019-06,Gandhinagar,30.62666666666667
1542,2019-07,Gandhinagar,31.067741935483873
1543,2019-08,Gandhinagar,28.52258064516129
1544,2019-09,Gandhinagar,30.05333333333333
1545,2019-10,Gandhinagar,28.248387096774195
1546,2019-11,Gandhinagar,28.14333333333333
1547,2019-12,Gandhinagar,26.177419354838708
1548,2022-01,Gandhinagar,27.996774193548386
1549,2022-02,Gandhinagar,30.728571428571428
1550,2022-03,Gandhinagar,32.95483870967742
1551,2022-04,Gandhinagar,35.2
1552,2022-05,Gandhinagar,30.02258064516129
1553,2022-06,Gandhinagar,28.533333333333335
1554,2022-07,Gandhinagar,27.112903225806452
1555,2022-08,Gandhinagar,29.64516129032258
1556,2022-09,Gandhinagar,29.7
1557,2022-10,Gandhinagar,31.5
1558,2022-11,Gandhinagar,24.990000000000002
1559,2022-12,Gandhinagar,26.219354838709677
1560,2019-01,Ganesh Mandir ward,28.712903225806453
1561,2019-02,Ganesh Mandir ward,32.725
1562,2019-03,Ganesh Mandir ward,36.28064516129032
1563,2019-04,Ganesh Mandir ward,36.90333333333333
1564,2019-05,Ganesh Mandir ward,33.33548387096774
1565,2019-06,Ganesh Mandir ward,30.756666666666668
1566,2019-07,Ganesh Mandir ward,31.0
1567,2019-08,Ganesh Mandir ward,28.406451612903226
1568,2019-09,Ganesh Mandir ward,30.043333333333333
1569,2019-10,Ganesh Mandir ward,27.812903225806455
1570,2019-11,Ganesh Mandir ward,28.5
1571,2019-12,Ganesh Mandir ward,26.190322580645162
1572,2022-01,Ganesh Mandir ward,27.91290322580645
1573,2022-02,Ganesh Mandir ward,30.567857142857143
1574,2022-03,Ganesh Mandir ward,32.68709677419355
1575,2022-04,Ganesh Mandir ward,34.906666666666666
1576,2022-05,Ganesh Mandir ward,29.57741935483871
1577,2022-06,Ganesh Mandir ward,28.553333333333335
1578,2022-07,Ganesh Mandir ward,26.9741935483871
1579,2022-08,Ganesh Mandir ward,29.70967741935484
1580,2022-09,Ganesh Mandir ward,29.87
1581,2022-10,Ganesh Mandir ward,31.44736842105263
1582,2022-11,Ganesh Mandir ward,25.066666666666666
1583,2022-12,Ganesh Mandir ward,26.04516129032258
1584,2019-01,Ganga Nagar,27.861290322580647
1585,2019-02,Ganga Nagar,32.225
1586,2019-03,Ganga Nagar,35.648387096774194
1587,2019-04,Ganga Nagar,35.983333333333334
1588,2019-05,Ganga Nagar,32.458064516129035
1589,2019-06,Ganga Nagar,31.303333333333335
1590,2019-07,Ganga Nagar,31.203225806451616
1591,2019-08,Ganga Nagar,28.490322580645163
1592,2019-09,Ganga Nagar,29.896666666666665
1593,2019-10,Ganga Nagar,27.816129032258065
1594,2019-11,Ganga Nagar,27.55666666666667
1595,2019-12,Ganga Nagar,25.62258064516129
1596,2022-01,Ganga Nagar,26.770967741935483
1597,2022-02,Ganga Nagar,29.592857142857145
1598,2022-03,Ganga Nagar,31.541935483870965
1599,2022-04,Ganga Nagar,34.193333333333335
1600,2022-05,Ganga Nagar,29.393548387096775
1601,2022-06,Ganga Nagar,28.383333333333333
1602,2022-07,Ganga Nagar,27.03548387096774
1603,2022-08,Ganga Nagar,29.61935483870968
1604,2022-09,Ganga Nagar,29.6
1605,2022-10,Ganga Nagar,30.810526315789474
1606,2022-11,Ganga Nagar,24.836666666666666
1607,2022-12,Ganga Nagar,25.19677419354839
1608,2019-01,Garudachar Playa,28.580645161290324
1609,2019-02,Garudachar Playa,33.003571428571426
1610,2019-03,Garudachar Playa,37.13870967741936
1611,2019-04,Garudachar Playa,36.57
1612,2019-05,Garudachar Playa,33.096774193548384
1613,2019-06,Garudachar Playa,31.01
1614,2019-07,Garudachar Playa,31.170967741935485
1615,2019-08,Garudachar Playa,28.458064516129035
1616,2019-09,Garudachar Playa,29.9
1617,2019-10,Garudachar Playa,27.758064516129032
1618,2019-11,Garudachar Playa,27.83
1619,2019-12,Garudachar Playa,25.864516129032257
1620,2022-01,Garudachar Playa,27.18064516129032
1621,2022-02,Garudachar Playa,30.20714285714286
1622,2022-03,Garudachar Playa,32.483870967741936
1623,2022-04,Garudachar Playa,35.45666666666667
1624,2022-05,Garudachar Playa,29.69677419354839
1625,2022-06,Garudachar Playa,28.37333333333333
1626,2022-07,Garudachar Playa,27.051612903225806
1627,2022-08,Garudachar Playa,29.690322580645162
1628,2022-09,Garudachar Playa,29.753333333333334
1629,2022-10,Garudachar Playa,31.28421052631579
1630,2022-11,Garudachar Playa,24.076666666666664
1631,2022-12,Garudachar Playa,25.14516129032258
1632,2019-01,Gayithri Nagar,28.38064516129032
1633,2019-02,Gayithri Nagar,32.65714285714286
1634,2019-03,Gayithri Nagar,36.561290322580646
1635,2019-04,Gayithri Nagar,36.830000000000005
1636,2019-05,Gayithri Nagar,33.62580645161291
1637,2019-06,Gayithri Nagar,31.053333333333335
1638,2019-07,Gayithri Nagar,31.177419354838708
1639,2019-08,Gayithri Nagar,28.4
1640,2019-09,Gayithri Nagar,29.996666666666666
1641,2019-10,Gayithri Nagar,28.019354838709678
1642,2019-11,Gayithri Nagar,28.146666666666665
1643,2019-12,Gayithri Nagar,26.01290322580645
1644,2022-01,Gayithri Nagar,27.57741935483871
1645,2022-02,Gayithri Nagar,30.510714285714283
1646,2022-03,Gayithri Nagar,32.43225806451613
1647,2022-04,Gayithri Nagar,34.96333333333334
1648,2022-05,Gayithri Nagar,29.700000000000003
1649,2022-06,Gayithri Nagar,28.68
1650,2022-07,Gayithri Nagar,26.993548387096773
1651,2022-08,Gayithri Nagar,29.674193548387095
1652,2022-09,Gayithri Nagar,29.68
1653,2022-10,Gayithri Nagar,31.310526315789474
1654,2022-11,Gayithri Nagar,25.006666666666668
1655,2022-12,Gayithri Nagar,25.551612903225806
1656,2019-01,Girinagar,29.816129032258065
1657,2019-02,Girinagar,33.767857142857146
1658,2019-03,Girinagar,37.099999999999994
1659,2019-04,Girinagar,37.70333333333333
1660,2019-05,Girinagar,34.41612903225807
1661,2019-06,Girinagar,31.223333333333336
1662,2019-07,Girinagar,31.187096774193552
1663,2019-08,Girinagar,28.406451612903226
1664,2019-09,Girinagar,30.029999999999998
1665,2019-10,Girinagar,27.993548387096773
1666,2019-11,Girinagar,28.529999999999998
1667,2019-12,Girinagar,26.69677419354839
1668,2022-01,Girinagar,28.62258064516129
1669,2022-02,Girinagar,31.25714285714286
1670,2022-03,Girinagar,33.2
1671,2022-04,Girinagar,35.11666666666667
1672,2022-05,Girinagar,30.164516129032258
1673,2022-06,Girinagar,28.596666666666668
1674,2022-07,Girinagar,27.151612903225807
1675,2022-08,Girinagar,29.677419354838708
1676,2022-09,Girinagar,29.839999999999996
1677,2022-10,Girinagar,31.468421052631577
1678,2022-11,Girinagar,24.973333333333336
1679,2022-12,Girinagar,26.225806451612904
1680,2019-01,Gottigere,28.9741935483871
1681,2019-02,Gottigere,33.489285714285714
1682,2019-03,Gottigere,37.83870967741935
1683,2019-04,Gottigere,37.43
1684,2019-05,Gottigere,32.56774193548387
1685,2019-06,Gottigere,31.043333333333337
1686,2019-07,Gottigere,31.048387096774192
1687,2019-08,Gottigere,28.406451612903226
1688,2019-09,Gottigere,29.923333333333332
1689,2019-10,Gottigere,27.741935483870968
1690,2019-11,Gottigere,27.71333333333333
1691,2019-12,Gottigere,26.05806451612903
1692,2022-01,Gottigere,27.0
1693,2022-02,Gottigere,30.275000000000002
1694,2022-03,Gottigere,32.52258064516129
1695,2022-04,Gottigere,34.086666666666666
1696,2022-05,Gottigere,29.22258064516129
1697,2022-06,Gottigere,27.913333333333334
1698,2022-07,Gottigere,26.97741935483871
1699,2022-08,Gottigere,29.616129032258065
1700,2022-09,Gottigere,29.886666666666667
1701,2022-10,Gottigere,30.957894736842107
1702,2022-11,Gottigere,24.509999999999998
1703,2022-12,Gottigere,25.26774193548387
1704,2019-01,Govindaraja Nagar,29.32903225806452
1705,2019-02,Govindaraja Nagar,33.57857142857143
1706,2019-03,Govindaraja Nagar,37.5516129032258
1707,2019-04,Govindaraja Nagar,37.693333333333335
1708,2019-05,Govindaraja Nagar,33.91935483870968
1709,2019-06,Govindaraja Nagar,30.85666666666667
1710,2019-07,Govindaraja Nagar,31.274193548387096
1711,2019-08,Govindaraja Nagar,28.54516129032258
1712,2019-09,Govindaraja Nagar,30.046666666666667
1713,2019-10,Govindaraja Nagar,28.26774193548387
1714,2019-11,Govindaraja Nagar,28.39
1715,2019-12,Govindaraja Nagar,26.13225806451613
1716,2022-01,Govindaraja Nagar,28.212903225806453
1717,2022-02,Govindaraja Nagar,31.17142857142857
1718,2022-03,Govindaraja Nagar,33.01935483870968
1719,2022-04,Govindaraja Nagar,35.336666666666666
1720,2022-05,Govindaraja Nagar,30.06451612903226
1721,2022-06,Govindaraja Nagar,28.959999999999997
1722,2022-07,Govindaraja Nagar,27.12258064516129
1723,2022-08,Govindaraja Nagar,29.648387096774194
1724,2022-09,Govindaraja Nagar,29.67
1725,2022-10,Govindaraja Nagar,31.526315789473685
1726,2022-11,Govindaraja Nagar,25.136666666666667
1727,2022-12,Govindaraja Nagar,26.309677419354838
1728,2019-01,Gurappanapalya,28.358064516129033
1729,2019-02,Gurappanapalya,32.51428571428571
1730,2019-03,Gurappanapalya,36.248387096774195
1731,2019-04,Gurappanapalya,36.64333333333333
1732,2019-05,Gurappanapalya,33.24193548387097
1733,2019-06,Gurappanapalya,30.66
1734,2019-07,Gurappanapalya,31.06451612903226
1735,2019-08,Gurappanapalya,28.54193548387097
1736,2019-09,Gurappanapalya,30.026666666666664
1737,2019-10,Gurappanapalya,28.14516129032258
1738,2019-11,Gurappanapalya,27.87
1739,2019-12,Gurappanapalya,26.01290322580645
1740,2022-01,Gurappanapalya,27.5258064516129
1741,2022-02,Gurappanapalya,30.24285714285714
1742,2022-03,Gurappanapalya,31.73225806451613
1743,2022-04,Gurappanapalya,35.05333333333333
1744,2022-05,Gurappanapalya,29.712903225806453
1745,2022-06,Gurappanapalya,28.306666666666665
1746,2022-07,Gurappanapalya,27.029032258064515
1747,2022-08,Gurappanapalya,29.68064516129032
1748,2022-09,Gurappanapalya,30.013333333333332
1749,2022-10,Gurappanapalya,31.442105263157895
1750,2022-11,Gurappanapalya,24.636666666666667
1751,2022-12,Gurappanapalya,25.574193548387097
1752,2019-01,HAL Airport,28.48709677419355
1753,2019-02,HAL Airport,32.68214285714286
1754,2019-03,HAL Airport,36.880645161290325
1755,2019-04,HAL Airport,36.92666666666666
1756,2019-05,HAL Airport,32.725806451612904
1757,2019-06,HAL Airport,30.88
1758,2019-07,HAL Airport,31.164516129032258
1759,2019-08,HAL Airport,28.387096774193548
1760,2019-09,HAL Airport,29.91
1761,2019-10,HAL Airport,27.835483870967742
1762,2019-11,HAL Airport,27.923333333333336
1763,2019-12,HAL Airport,25.82903225806452
1764,2022-01,HAL Airport,27.351612903225806
1765,2022-02,HAL Airport,30.542857142857144
1766,2022-03,HAL Airport,31.90967741935484
1767,2022-04,HAL Airport,35.68666666666666
1768,2022-05,HAL Airport,29.506451612903227
1769,2022-06,HAL Airport,28.38
1770,2022-07,HAL Airport,27.06451612903226
1771,2022-08,HAL Airport,29.700000000000003
1772,2022-09,HAL Airport,29.763333333333332
1773,2022-10,HAL Airport,31.336842105263155
1774,2022-11,HAL Airport,24.759999999999998
1775,2022-12,HAL Airport,25.177419354838708
1776,2019-01,HRBR Layout,28.37741935483871
1777,2019-02,HRBR Layout,32.78214285714286
1778,2019-03,HRBR Layout,37.03548387096774
1779,2019-04,HRBR Layout,37.20666666666667
1780,2019-05,HRBR Layout,33.36129032258064
1781,2019-06,HRBR Layout,31.063333333333333
1782,2019-07,HRBR Layout,31.138709677419357
1783,2019-08,HRBR Layout,28.525806451612905
1784,2019-09,HRBR Layout,29.993333333333332
1785,2019-10,HRBR Layout,27.916129032258063
1786,2019-11,HRBR Layout,28.423333333333336
1787,2019-12,HRBR Layout,26.18064516129032
1788,2022-01,HRBR Layout,27.748387096774195
1789,2022-02,HRBR Layout,30.739285714285717
1790,2022-03,HRBR Layout,32.67741935483871
1791,2022-04,HRBR Layout,35.763333333333335
1792,2022-05,HRBR Layout,29.874193548387098
1793,2022-06,HRBR Layout,28.79
1794,2022-07,HRBR Layout,27.06451612903226
1795,2022-08,HRBR Layout,29.719354838709677
1796,2022-09,HRBR Layout,29.84333333333333
1797,2022-10,HRBR Layout,31.478947368421053
1798,2022-11,HRBR Layout,25.166666666666668
1799,2022-12,HRBR Layout,25.56451612903226
1800,2019-01,HSR - Singasandra,29.038709677419355
1801,2019-02,HSR - Singasandra,33.410714285714285
1802,2019-03,HSR - Singasandra,37.23225806451613
1803,2019-04,HSR - Singasandra,37.43333333333333
1804,2019-05,HSR - Singasandra,33.23548387096774
1805,2019-06,HSR - Singasandra,31.279999999999998
1806,2019-07,HSR - Singasandra,31.048387096774192
1807,2019-08,HSR - Singasandra,28.406451612903226
1808,2019-09,HSR - Singasandra,29.95333333333333
1809,2019-10,HSR - Singasandra,27.796774193548387
1810,2019-11,HSR - Singasandra,28.4
1811,2019-12,HSR - Singasandra,25.919354838709676
1812,2022-01,HSR - Singasandra,27.458064516129035
1813,2022-02,HSR - Singasandra,30.539285714285715
1814,2022-03,HSR - Singasandra,32.78709677419355
1815,2022-04,HSR - Singasandra,35.480000000000004
1816,2022-05,HSR - Singasandra,29.793548387096774
1817,2022-06,HSR - Singasandra,28.439999999999998
1818,2022-07,HSR - Singasandra,27.0258064516129
1819,2022-08,HSR - Singasandra,29.73225806451613
1820,2022-09,HSR - Singasandra,29.936666666666667
1821,2022-10,HSR - Singasandra,31.347368421052632
1822,2022-11,HSR - Singasandra,24.663333333333334
1823,2022-12,HSR - Singasandra,25.56451612903226
1824,2019-01,Hagadur,28.293548387096774
1825,2019-02,Hagadur,32.56428571428571
1826,2019-03,Hagadur,36.50645161290323
1827,2019-04,Hagadur,36.22
1828,2019-05,Hagadur,33.00967741935484
1829,2019-06,Hagadur,31.060000000000002
1830,2019-07,Hagadur,31.183870967741935
1831,2019-08,Hagadur,28.4741935483871
1832,2019-09,Hagadur,29.813333333333333
1833,2019-10,Hagadur,27.593548387096774
1834,2019-11,Hagadur,27.526666666666664
1835,2019-12,Hagadur,25.809677419354838
1836,2022-01,Hagadur,26.919354838709676
1837,2022-02,Hagadur,29.525000000000002
1838,2022-03,Hagadur,32.23870967741935
1839,2022-04,Hagadur,35.04333333333333
1840,2022-05,Hagadur,29.29032258064516
1841,2022-06,Hagadur,28.126666666666665
1842,2022-07,Hagadur,27.080645161290324
1843,2022-08,Hagadur,29.635483870967743
1844,2022-09,Hagadur,29.56
1845,2022-10,Hagadur,30.963157894736838
1846,2022-11,Hagadur,23.896666666666665
1847,2022-12,Hagadur,24.783870967741933
1848,2019-01,Hampi Nagar,28.916129032258063
1849,2019-02,Hampi Nagar,33.19642857142857
1850,2019-03,Hampi Nagar,37.099999999999994
1851,2019-04,Hampi Nagar,37.15
1852,2019-05,Hampi Nagar,33.61612903225806
1853,2019-06,Hampi Nagar,30.843333333333337
1854,2019-07,Hampi Nagar,31.193548387096776
1855,2019-08,Hampi Nagar,28.54193548387097
1856,2019-09,Hampi Nagar,30.086666666666662
1857,2019-10,Hampi Nagar,28.293548387096774
1858,2019-11,Hampi Nagar,28.17
1859,2019-12,Hampi Nagar,26.274193548387096
1860,2022-01,Hampi Nagar,27.677419354838708
1861,2022-02,Hampi Nagar,30.88214285714286
1862,2022-03,Hampi Nagar,32.50645161290323
1863,2022-04,Hampi Nagar,34.95
1864,2022-05,Hampi Nagar,29.929032258064513
1865,2022-06,Hampi Nagar,28.933333333333334
1866,2022-07,Hampi Nagar,27.112903225806452
1867,2022-08,Hampi Nagar,29.664516129032258
1868,2022-09,Hampi Nagar,29.720000000000002
1869,2022-10,Hampi Nagar,31.5
1870,2022-11,Hampi Nagar,25.123333333333335
1871,2022-12,Hampi Nagar,26.241935483870968
1872,2019-01,Hanumanth Nagar,29.19677419354839
1873,2019-02,Hanumanth Nagar,33.24285714285714
1874,2019-03,Hanumanth Nagar,36.50967741935484
1875,2019-04,Hanumanth Nagar,37.29333333333333
1876,2019-05,Hanumanth Nagar,33.75483870967742
1877,2019-06,Hanumanth Nagar,31.246666666666666
1878,2019-07,Hanumanth Nagar,31.029032258064515
1879,2019-08,Hanumanth Nagar,28.406451612903226
1880,2019-09,Hanumanth Nagar,30.036666666666665
1881,2019-10,Hanumanth Nagar,28.067741935483873
1882,2019-11,Hanumanth Nagar,28.473333333333336
1883,2019-12,Hanumanth Nagar,26.325806451612905
1884,2022-01,Hanumanth Nagar,28.416129032258063
1885,2022-02,Hanumanth Nagar,30.782142857142855
1886,2022-03,Hanumanth Nagar,33.148387096774194
1887,2022-04,Hanumanth Nagar,35.18
1888,2022-05,Hanumanth Nagar,30.029032258064515
1889,2022-06,Hanumanth Nagar,28.69333333333333
1890,2022-07,Hanumanth Nagar,27.135483870967743
1891,2022-08,Hanumanth Nagar,29.68387096774193
1892,2022-09,Hanumanth Nagar,29.776666666666664
1893,2022-10,Hanumanth Nagar,31.557894736842105
1894,2022-11,Hanumanth Nagar,24.873333333333335
1895,2022-12,Hanumanth Nagar,26.129032258064516
1896,2019-01,Hebbala,28.206451612903226
1897,2019-02,Hebbala,32.714285714285715
1898,2019-03,Hebbala,36.41935483870968
1899,2019-04,Hebbala,36.663333333333334
1900,2019-05,Hebbala,32.9741935483871
1901,2019-06,Hebbala,31.363333333333333
1902,2019-07,Hebbala,31.170967741935485
1903,2019-08,Hebbala,28.46451612903226
1904,2019-09,Hebbala,29.91
1905,2019-10,Hebbala,27.79032258064516
1906,2019-11,Hebbala,27.790000000000003
1907,2019-12,Hebbala,25.929032258064513
1908,2022-01,Hebbala,27.070967741935487
1909,2022-02,Hebbala,30.092857142857145
1910,2022-03,Hebbala,32.10645161290322
1911,2022-04,Hebbala,34.71333333333334
1912,2022-05,Hebbala,29.561290322580643
1913,2022-06,Hebbala,28.556666666666665
1914,2022-07,Hebbala,27.03548387096774
1915,2022-08,Hebbala,29.66774193548387
1916,2022-09,Hebbala,29.646666666666665
1917,2022-10,Hebbala,30.963157894736838
1918,2022-11,Hebbala,24.996666666666666
1919,2022-12,Hebbala,25.345161290322583
1920,2019-01,Hegganahalli,29.683870967741935
1921,2019-02,Hegganahalli,34.496428571428574
1922,2019-03,Hegganahalli,38.61612903225806
1923,2019-04,Hegganahalli,38.309999999999995
1924,2019-05,Hegganahalli,34.377419354838715
1925,2019-06,Hegganahalli,31.393333333333334
1926,2019-07,Hegganahalli,31.296774193548387
1927,2019-08,Hegganahalli,28.503225806451614
1928,2019-09,Hegganahalli,29.886666666666663
1929,2019-10,Hegganahalli,28.164516129032258
1930,2019-11,Hegganahalli,28.503333333333334
1931,2019-12,Hegganahalli,26.335483870967742
1932,2022-01,Hegganahalli,28.206451612903226
1933,2022-02,Hegganahalli,31.625
1934,2022-03,Hegganahalli,33.29354838709677
1935,2022-04,Hegganahalli,35.95
1936,2022-05,Hegganahalli,29.874193548387098
1937,2022-06,Hegganahalli,28.736666666666668
1938,2022-07,Hegganahalli,27.029032258064515
1939,2022-08,Hegganahalli,29.73225806451613
1940,2022-09,Hegganahalli,29.743333333333332
1941,2022-10,Hegganahalli,31.294736842105266
1942,2022-11,Hegganahalli,25.133333333333333
1943,2022-12,Hegganahalli,26.0258064516129
1944,2019-01,Hemmigepura,29.48709677419355
1945,2019-02,Hemmigepura,33.910714285714285
1946,2019-03,Hemmigepura,38.5
1947,2019-04,Hemmigepura,38.36666666666667
1948,2019-05,Hemmigepura,33.24193548387097
1949,2019-06,Hemmigepura,31.13
1950,2019-07,Hemmigepura,31.296774193548387
1951,2019-08,Hemmigepura,28.467741935483872
1952,2019-09,Hemmigepura,29.786666666666665
